
324,ARGANIL,2019-11-01 03:00:00,1,1627.675,10.78649
325,ARGANIL,2019-11-01 03:00:00,2,1487.725,10.18421
326,ARGANIL,2019-11-01 03:00:00,3,1679.375,10.52368
327,ARGANIL,2019-11-01 03:00:00,4,1545.4,10.21389
328,ARGANIL,2019-11-01 03:00:00,5,1655.375,10.37949
329,ARGANIL,2019-11-01 03:00:00,6,1667.675,10.28056
330,ARGANIL,2019-11-01 03:00:00,7,1700.94872,10.80811
331,ARGANIL,2019-11-01 03:00:00,8,1971.825,11.50769
332,ARGANIL,2019-11-01 03:00:00,9,1972.775,11.3718
333,ARGANIL,2019-11-01 03:00:00,10,1753.375,10.94103
334,ARGANIL,2019-11-01 03:00:00,11,1670.2,10.50541
335,ARGANIL,2019-11-01 03:00:00,12,1555.775,10.52051
336,ARGANIL,2019-11-01 03:00:00,13,1602.1,10.41842
337,ARGANIL,2019-11-01 03:00:00,14,1739.925,10.72308
338,ARGANIL,2019-11-01 03:00:00,15,1429.15,9.92432
339,ARGANIL,2019-11-01 03:00:00,16,1366.475,9.6425
340,ARGANIL,2019-11-01 03:00:00,17,1342.225,9.38
341,ARGANIL,2019-11-01 03:00:00,18,1344.675,9.26757
342,ARGANIL,2019-11-01 03:10:00,1,1545.84211,10.28
343,ARGANIL,2019-11-01 03:10:00,2,1321.1,10.1
344,ARGANIL,2019-11-01 03:10:00,3,1533.775,10.3075
345,ARGANIL,2019-11-01 03:10:00,4,1541.125,10.3325
346,ARGANIL,2019-11-01 03:10:00,5,1626.55,10.17895
347,ARGANIL,2019-11-01 03:10:00,6,1722.84615,10.77436
348,ARGANIL,2019-11-01 03:10:00,7,1904.4359,11.28378
349,ARGANIL,2019-11-01 03:10:00,8,2020.20513,12.25641
350,ARGANIL,2019-11-01 03:10:00,9,1867.4,11.31316
351,ARGANIL,2019-11-01 03:10:00,10,1805.95,10.97368
352,ARGANIL,2019-11-01 03:10:00,11,1774.25641,10.65128
353,ARGANIL,2019-11-01 03:10:00,12,1612.6,10.43421
354,ARGANIL,2019-11-01 03:10:00,13,1522.275,10.09231
355,ARGANIL,2019-11-01 03:10:00,14,1541.45,9.90256
356,ARGANIL,2019-11-01 03:10:00,15,1465.475,9.79737
357,ARGANIL,2019-11-01 03:10:00,16,1371.6,9.45
358,ARGANIL,2019-11-01 03:10:00,17,1189.475,8.79231
359,ARGANIL,2019-11-01 03:10:00,18,1207.25,9.1
360,ARGANIL,2019-11-01 03:20:00,1,1721.875,10.8375
361,ARGANIL,2019-11-01 03:20:00,2,1712.3,10.95641
362,ARGANIL,2019-11-01 03:20:00,3,1871.075,11.22564
363,ARGANIL,2019-11-01 03:20:00,4,1920.18919,11.35897
364,ARGANIL,2019-11-01 03:20:00,5,1917.175,11.34474
